"playerID","yearID","stint","teamID","lgID","AB","HR","HRrate","p_elite"
"downibr01",1986,1,"CAL","AL",513,20,0.0389863547758285,0.453997616792766
"downibr01",1987,1,"CAL","AL",567,29,0.0511463844797178,0.577434545943804
"downibr01",1988,1,"CAL","AL",484,25,0.0516528925619835,0.579140103646876
"downibr01",1989,1,"CAL","AL",544,14,0.0257352941176471,0.197000992017558
"downibr01",1990,1,"CAL","AL",330,14,0.0424242424242424,0.504765990731692
"downibr01",1991,1,"TEX","AL",407,17,0.0417690417690418,0.496009627401684
"downibr01",1992,1,"TEX","AL",320,10,0.03125,0.306449901284679
"doylebr02",2023,1,"COL","NL",399,10,0.025062656641604,0.184811492755581
"doylebr02",2024,1,"COL","NL",542,23,0.0424354243542435,0.50491153550873
"doylebr02",2025,1,"COL","NL",502,15,0.0298804780876494,0.278339427871861
"doylede01",1970,1,"PHI","NL",413,2,0.00484261501210654,0.0168805442852294
"doylede01",1971,1,"PHI","NL",342,3,0.0087719298245614,0.0249208351915481
"doylede01",1972,1,"PHI","NL",442,1,0.00226244343891403,0.0175980246670127
"doylede01",1973,1,"PHI","NL",370,3,0.00810810810810811,0.0230005912370112
"doylede01",1974,1,"CAL","AL",511,1,0.00195694716242661,0.018552011235966
"doylede01",1975,2,"BOS","AL",310,4,0.0129032258064516,0.0428586054049026
"doylede01",1977,1,"BOS","AL",455,2,0.0043956043956044,0.0165065839737131
"doziebr01",2012,1,"MIN","AL",316,6,0.0189873417721519,0.0946824654490557
"doziebr01",2013,1,"MIN","AL",558,18,0.032258064516129,0.327132515335929
"doziebr01",2014,1,"MIN","AL",598,23,0.0384615384615385,0.445248885293608
"doziebr01",2015,1,"MIN","AL",628,28,0.0445859872611465,0.530431709227551
"doziebr01",2016,1,"MIN","AL",615,42,0.0682926829268293,0.480354648363822
"doziebr01",2017,1,"MIN","AL",617,34,0.0551053484602917,0.583499331119564
"doziebr01",2018,1,"MIN","AL",410,16,0.0390243902439024,0.45462202160682
"doziebr01",2019,1,"WAS","NL",416,20,0.0480769230769231,0.561226822174356
"doziehu01",2018,1,"KCA","AL",362,11,0.0303867403314917,0.288711178059435
"doziehu01",2019,1,"KCA","AL",523,26,0.0497131931166348,0.571124759424023
"doziehu01",2021,1,"KCA","AL",487,16,0.0328542094455852,0.339287581027333
"doziehu01",2022,1,"KCA","AL",462,12,0.025974025974026,0.201413240780131
"drewjd01",1999,1,"SLN","NL",368,13,0.0353260869565217,0.388346637631859
"drewjd01",2000,1,"SLN","NL",407,18,0.0442260442260442,0.526505791855704
"drewjd01",2001,1,"SLN","NL",375,27,0.072,0.416931577512486
"drewjd01",2002,1,"SLN","NL",424,18,0.0424528301886792,0.505137829623078
"drewjd01",2003,1,"SLN","NL",287,15,0.0522648083623693,0.580836328780939
"drewjd01",2004,1,"ATL","NL",518,31,0.0598455598455598,0.568700819548767
"drewjd01",2005,1,"LAN","NL",252,15,0.0595238095238095,0.570478478632421
"drewjd01",2006,1,"LAN","NL",494,20,0.0404858299595142,0.477582911974089
"drewjd01",2007,1,"BOS","AL",466,11,0.0236051502145923,0.159751256971167
"drewjd01",2008,1,"BOS","AL",368,19,0.0516304347826087,0.579070271257266
"drewjd01",2009,1,"BOS","AL",452,24,0.0530973451327434,0.582504932970392
"drewjd01",2010,1,"BOS","AL",478,22,0.0460251046025105,0.544727520527325
"drewjd01",2011,1,"BOS","AL",248,4,0.0161290322580645,0.065891147427047
"drewst01",2006,1,"ARI","NL",209,5,0.0239234449760766,0.165055861895854
"drewst01",2007,1,"ARI","NL",543,12,0.0220994475138122,0.136031230781859
"drewst01",2008,1,"ARI","NL",611,21,0.0343698854337152,0.369694303577939
"drewst01",2009,1,"ARI","NL",533,12,0.0225140712945591,0.142330336928535
"drewst01",2010,1,"ARI","NL",565,15,0.0265486725663717,0.212205083918831
"drewst01",2011,1,"ARI","NL",321,5,0.0155763239875389,0.0612780064654242
"drewst01",2013,1,"BOS","AL",442,13,0.0294117647058824,0.268779471053198
"drewst01",2015,1,"NYA","AL",383,17,0.0443864229765013,0.528272317886974
"driesda01",1973,1,"CIN","NL",366,4,0.0109289617486339,0.0328942970517203
"driesda01",1974,1,"CIN","NL",470,7,0.0148936170212766,0.055977483095294
"driesda01",1975,1,"CIN","NL",210,7,0.0333333333333333,0.348989179340415
"driesda01",1976,1,"CIN","NL",219,7,0.0319634703196347,0.321100315443234
"driesda01",1977,1,"CIN","NL",536,17,0.0317164179104478,0.316032348121128
"driesda01",1978,1,"CIN","NL",524,16,0.0305343511450382,0.291741417201432
"driesda01",1979,1,"CIN","NL",515,18,0.0349514563106796,0.381097419620414
"driesda01",1980,1,"CIN","NL",524,14,0.0267175572519084,0.215420195133734
"driesda01",1981,1,"CIN","NL",233,7,0.0300429184549356,0.281663052546062
"driesda01",1982,1,"CIN","NL",516,17,0.0329457364341085,0.341146109682629
"driesda01",1983,1,"CIN","NL",386,12,0.0310880829015544,0.303121213426757
"driesda01",1984,1,"CIN","NL",218,7,0.0321100917431193,0.32410429451853
"driesda01",1985,1,"MON","NL",312,6,0.0192307692307692,0.0975349076695116
"drurybr01",2016,1,"ARI","NL",461,16,0.03470715835141,0.376328488309053
"drurybr01",2017,1,"ARI","NL",445,13,0.0292134831460674,0.264751640847515
"drurybr01",2019,1,"TOR","AL",418,15,0.0358851674641148,0.39900918798729
"drurybr01",2022,1,"CIN","NL",350,20,0.0571428571428571,0.580113450977877
"drurybr01",2023,1,"LAA","AL",485,26,0.0536082474226804,0.583164360590524
"drurybr01",2024,1,"LAA","AL",325,4,0.0123076923076923,0.0395557446402408
"dubonma01",2023,1,"HOU","AL",467,10,0.0214132762312634,0.1260080127019
"dubonma01",2024,1,"HOU","AL",402,4,0.0099502487562189,0.028931344478003
"dubonma01",2025,1,"HOU","AL",369,7,0.018970189701897,0.0944839123074103
"duceyro01",1998,1,"SEA","AL",217,5,0.0230414746543779,0.150600925149639
"dudalu01",2011,1,"NYN","NL",301,10,0.0332225913621262,0.346753092648652
"dudalu01",2012,1,"NYN","NL",401,15,0.0374064837905237,0.426940572871291
"dudalu01",2013,1,"NYN","NL",318,15,0.0471698113207547,0.554494967445228
"dudalu01",2014,1,"NYN","NL",514,30,0.0583657587548638,0.575935770534184
"dudalu01",2015,1,"NYN","NL",471,27,0.0573248407643312,0.579594230866654
"dudalu01",2017,1,"NYN","NL",252,17,0.0674603174603175,0.492634875895445
"dudalu01",2018,1,"KCA","AL",310,13,0.0419354838709677,0.49827638178683
"duffych01",2006,1,"PIT","NL",314,2,0.00636942675159236,0.01905188232768
"duffych01",2007,1,"PIT","NL",241,3,0.012448132780083,0.0403104829222233
"duffyfr01",1972,1,"CLE","AL",385,3,0.00779220779220779,0.0221684440933034
"duffyfr01",1973,1,"CLE","AL",361,8,0.0221606648199446,0.136949874778167
"duffyfr01",1974,1,"CLE","AL",549,8,0.0145719489981785,0.0536274215648843
"duffyfr01",1975,1,"CLE","AL",482,1,0.0020746887966805,0.0181378835411667
"duffyfr01",1976,1,"CLE","AL",392,2,0.00510204081632653,0.0171567474844822
"duffyfr01",1977,1,"CLE","AL",334,4,0.0119760479041916,0.0378310801282665
"duffyma01",2015,1,"SFN","NL",573,12,0.0209424083769634,0.119423935952795
"duffyma01",2016,1,"SFN","NL",257,4,0.0155642023346303,0.0611801060424833
"duffyma01",2018,1,"TBA","AL",503,4,0.00795228628230616,0.0225836447766046
"duffyma01",2021,1,"CHN","NL",289,5,0.0173010380622837,0.0766705269969778
"duffyma01",2022,1,"LAA","AL",228,2,0.0087719298245614,0.0249208351915481
"duggast01",2019,1,"SFN","NL",261,4,0.0153256704980843,0.0592817226522102
"duggast01",2021,1,"SFN","NL",268,8,0.0298507462686567,0.277731615172578
"dukesel01",2008,1,"WAS","NL",276,13,0.0471014492753623,0.553951545698045
"dukesel01",2009,1,"WAS","NL",364,8,0.021978021978022,0.134220844400706
"duncach01",2006,1,"SLN","NL",280,22,0.0785714285714286,0.280324257278264
"duncach01",2007,1,"SLN","NL",375,21,0.056,0.582559948843451
"duncach01",2008,1,"SLN","NL",222,6,0.027027027027027,0.221359574861054
"duncach01",2009,1,"SLN","NL",260,5,0.0192307692307692,0.0975349076695116
"duncada01",1970,1,"OAK","AL",232,10,0.0431034482758621,0.513367182525022
"duncada01",1971,1,"OAK","AL",363,15,0.0413223140495868,0.489784455609648
"duncada01",1972,1,"OAK","AL",403,19,0.0471464019851117,0.554309452668336
"duncada01",1973,1,"CLE","AL",344,17,0.0494186046511628,0.569555318401257
"duncada01",1974,1,"CLE","AL",425,16,0.0376470588235294,0.431196735249155
"duncada01",1975,1,"BAL","AL",307,12,0.0390879478827362,0.455662455420559
"duncada01",1976,1,"BAL","AL",284,4,0.0140845070422535,0.0502400997700424
"duncama01",1985,1,"LAN","NL",562,6,0.0106761565836299,0.0318126623881292
"duncama01",1986,1,"LAN","NL",407,8,0.0196560196560197,0.102673166005633
"duncama01",1987,1,"LAN","NL",261,6,0.0229885057471264,0.149757421155724
"duncama01",1990,1,"CIN","NL",435,10,0.0229885057471264,0.149757421155724
"duncama01",1991,1,"CIN","NL",333,12,0.036036036036036,0.401852361210843
"duncama01",1992,1,"PHI","NL",574,8,0.0139372822299652,0.0492572609371059
"duncama01",1993,1,"PHI","NL",496,11,0.0221774193548387,0.137201988947439
"duncama01",1994,1,"PHI","NL",347,8,0.0230547550432277,0.150812854576556
"duncama01",1996,1,"NYA","AL",400,8,0.02,0.106974426799944
"duncash01",2010,1,"CLE","AL",229,11,0.0480349344978166,0.560934857559297
"duncash01",2011,1,"CLE","AL",223,11,0.0493273542600897,0.569050277125434
"duncash01",2012,1,"CLE","AL",232,11,0.0474137931034483,0.556393146168454
"duncata01",1978,1,"OAK","AL",319,2,0.00626959247648903,0.0188717368804252
"dunnad01",2001,1,"CIN","NL",244,19,0.0778688524590164,0.295550297878253
"dunnad01",2002,1,"CIN","NL",535,26,0.0485981308411215,0.564692572809629
"dunnad01",2003,1,"CIN","NL",381,27,0.0708661417322835,0.437752074111898
"dunnad01",2004,1,"CIN","NL",568,46,0.0809859154929578,0.228785400494976
"dunnad01",2005,1,"CIN","NL",543,40,0.0736648250460405,0.384421373792761
"dunnad01",2006,1,"CIN","NL",561,40,0.071301247771836,0.429900099717314
"dunnad01",2007,1,"CIN","NL",522,40,0.0766283524904214,0.322371647715092
"dunnad01",2008,1,"CIN","NL",373,32,0.0857908847184987,0.137529116829899
"dunnad01",2009,1,"WAS","NL",546,38,0.0695970695970696,0.459609775292845
"dunnad01",2010,1,"WAS","NL",558,38,0.0681003584229391,0.483259468068104
"dunnad01",2011,1,"CHA","AL",415,11,0.0265060240963855,0.211396193002838
"dunnad01",2012,1,"CHA","AL",539,41,0.0760667903525046,0.334413789258438
"dunnad01",2013,1,"CHA","AL",525,34,0.0647619047619048,0.527115193119692
"dunnad01",2014,1,"CHA","AL",363,20,0.0550964187327824,0.583504403118177
"dunstsh01",1985,1,"CHN","NL",250,4,0.016,0.0647878400572124
"dunstsh01",1986,1,"CHN","NL",581,17,0.0292598967297762,0.265693486938296
"dunstsh01",1987,1,"CHN","NL",346,5,0.0144508670520231,0.0527666511741635
"dunstsh01",1988,1,"CHN","NL",575,9,0.0156521739130435,0.0618937666621211
"dunstsh01",1989,1,"CHN","NL",471,9,0.0191082802547771,0.0960915356798856
"dunstsh01",1990,1,"CHN","NL",545,17,0.0311926605504587,0.305271163228398
"dunstsh01",1991,1,"CHN","NL",492,12,0.024390243902439,0.173008845703951
"dunstsh01",1994,1,"CHN","NL",331,11,0.0332326283987915,0.3469559238671
"dunstsh01",1995,1,"CHN","NL",477,14,0.0293501048218029,0.267525773629333
"dunstsh01",1996,1,"SFN","NL",287,5,0.0174216027874564,0.0778586659339284
"dunstsh01",1997,1,"CHN","NL",419,9,0.0214797136038186,0.126956366750977
"dunstsh01",2000,1,"SLN","NL",216,12,0.0555555555555556,0.583133422793507
"dunwoto01",1998,1,"FLO","NL",434,5,0.0115207373271889,0.0355916825979492
"duranez01",2022,1,"TEX","AL",208,5,0.0240384615384615,0.166996516970357
"duranez01",2023,1,"TEX","AL",406,14,0.0344827586206897,0.371920776822292
"duranez01",2024,1,"TEX","AL",268,3,0.0111940298507463,0.034073398975114
"duranja01",2022,1,"BOS","AL",204,3,0.0147058823529412,0.054594673273316
"duranja01",2023,1,"BOS","AL",332,8,0.0240963855421687,0.16797858259174
"duranja01",2024,1,"BOS","AL",671,21,0.0312965722801788,0.30740723415011
"duranja01",2025,1,"BOS","AL",620,16,0.0258064516129032,0.198311582724498
"durazer01",2002,1,"ARI","NL",222,16,0.0720720720720721,0.415569751460266
"durazer01",2003,1,"OAK","AL",537,21,0.0391061452513966,0.45595966286952
"durazer01",2004,1,"OAK","AL",511,22,0.0430528375733855,0.512743117791953
"durbica01",2025,1,"MIL","NL",445,11,0.0247191011235955,0.17873143019534
"durhale01",1980,1,"SLN","NL",303,8,0.0264026402640264,0.209440524499588
"durhale01",1981,1,"CHN","NL",328,10,0.0304878048780488,0.290785663918371
"durhale01",1982,1,"CHN","NL",539,22,0.0408163265306122,0.482487753051672
"durhale01",1983,1,"CHN","NL",337,12,0.0356083086053413,0.39375334125512
"durhale01",1984,1,"CHN","NL",473,23,0.0486257928118393,0.564868322226589
"durhale01",1985,1,"CHN","NL",542,21,0.0387453874538745,0.450011298107712
"durhale01",1986,1,"CHN","NL",484,20,0.0413223140495868,0.489784455609648
"durhale01",1987,1,"CHN","NL",439,27,0.061503416856492,0.557720547399594
"durhara01",1995,1,"CHA","AL",471,7,0.0148619957537155,0.0557423454398093
"durhara01",1996,1,"CHA","AL",557,10,0.0179533213644524,0.0832796291676826
"durhara01",1997,1,"CHA","AL",634,11,0.0173501577287066,0.0771527733765875
"durhara01",1998,1,"CHA","AL",635,19,0.0299212598425197,0.279173405999524
"durhara01",1999,1,"CHA","AL",612,13,0.0212418300653595,0.12358280484596
"durhara01",2000,1,"CHA","AL",614,17,0.0276872964169381,0.234222415485608
"durhara01",2001,1,"CHA","AL",611,20,0.0327332242225859,0.33682745508645
"durhara01",2002,1,"CHA","AL",345,9,0.0260869565217391,0.203515342028095
"durhara01",2002,2,"OAK","AL",219,6,0.0273972602739726,0.228541821022088
"durhara01",2003,1,"SFN","NL",410,8,0.0195121951219512,0.100913201828433
"durhara01",2004,1,"SFN","NL",471,17,0.0360934182590234,0.402929778493512
"durhara01",2005,1,"SFN","NL",497,12,0.0241448692152917,0.168803010377572
"durhara01",2006,1,"SFN","NL",498,26,0.0522088353413655,0.580697720228349
"durhara01",2007,1,"SFN","NL",464,11,0.0237068965517241,0.161436304858967
"durhara01",2008,1,"SFN","NL",263,3,0.0114068441064639,0.0350541311592711
"duvalad01",2016,1,"CIN","NL",552,33,0.0597826086956522,0.569057608978211
"duvalad01",2017,1,"CIN","NL",587,31,0.0528109028960818,0.582013928091001
"duvalad01",2018,1,"CIN","NL",331,15,0.0453172205438066,0.537976048900494
"duvalad01",2021,1,"MIA","NL",314,22,0.0700636942675159,0.451758848912731
"duvalad01",2022,1,"ATL","NL",287,12,0.0418118466898955,0.496595323658243
"duvalad01",2023,1,"BOS","AL",320,21,0.065625,0.516983792190487
"duvalad01",2024,1,"ATL","NL",303,11,0.0363036303630363,0.406857650355075
"dwyerji01",1980,1,"BOS","AL",260,9,0.0346153846153846,0.374528912512677
"dwyerji01",1985,1,"BAL","AL",233,7,0.0300429184549356,0.281663052546062
"dwyerji01",1987,1,"BAL","AL",241,15,0.0622406639004149,0.551849464674071
"dwyerji01",1989,1,"MIN","AL",225,3,0.0133333333333333,0.0454148929744807
"dybzije01",1980,1,"CLE","AL",248,1,0.00403225806451613,0.0163093188257645
"dybzije01",1983,1,"CHA","AL",256,1,0.00390625,0.0162661554303034
"dyeje01",1996,1,"ATL","NL",292,12,0.0410958904109589,0.486551294424091
"dyeje01",1997,1,"KCA","AL",263,7,0.026615969581749,0.213483964934957
"dyeje01",1998,1,"KCA","AL",214,5,0.0233644859813084,0.155805859568339
"dyeje01",1999,1,"KCA","AL",608,27,0.0444078947368421,0.528506717578227
"dyeje01",2000,1,"KCA","AL",601,33,0.0549084858569052,0.583591440235263
"dyeje01",2001,1,"KCA","AL",367,13,0.0354223433242507,0.390196094571153
"dyeje01",2001,2,"OAK","AL",232,13,0.0560344827586207,0.582506626574078
"dyeje01",2002,1,"OAK","AL",488,24,0.0491803278688525,0.568217714292647
"dyeje01",2003,1,"OAK","AL",221,4,0.0180995475113122,0.0848226631840047
"dyeje01",2004,1,"OAK","AL",532,23,0.0432330827067669,0.514953233445954
"dyeje01",2005,1,"CHA","AL",529,31,0.0586011342155009,0.57494532996798
"dyeje01",2006,1,"CHA","AL",539,44,0.0816326530612245,0.215409303627025
"dyeje01",2007,1,"CHA","AL",508,28,0.0551181102362205,0.583491935064824
"dyeje01",2008,1,"CHA","AL",590,34,0.0576271186440678,0.578652770962672
"dyeje01",2009,1,"CHA","AL",503,27,0.0536779324055666,0.583232817906963
"dyerdu01",1972,1,"NYN","NL",325,8,0.0246153846153846,0.176916168870651
"dyerdu01",1977,1,"PIT","NL",270,3,0.0111111111111111,0.033699536206121
"dykstle01",1985,1,"NYN","NL",236,1,0.00423728813559322,0.0164079682234052
"dykstle01",1986,1,"NYN","NL",431,8,0.0185614849187935,0.089847034971843
"dykstle01",1987,1,"NYN","NL",431,10,0.0232018561484919,0.153172205605098
"dykstle01",1988,1,"NYN","NL",429,8,0.0186480186480186,0.0908137158072422
"dykstle01",1989,2,"PHI","NL",352,4,0.0113636363636364,0.0348525258907261
"dykstle01",1990,1,"PHI","NL",590,9,0.0152542372881356,0.0587235563111513
"dykstle01",1991,1,"PHI","NL",246,3,0.0121951219512195,0.0389613304021467
"dykstle01",1992,1,"PHI","NL",345,6,0.0173913043478261,0.0775586645070968
"dykstle01",1993,1,"PHI","NL",637,19,0.0298273155416013,0.277252736657293
"dykstle01",1994,1,"PHI","NL",315,5,0.0158730158730159,0.0637178036853664
"dykstle01",1995,1,"PHI","NL",254,2,0.0078740157480315,0.022378975197776
"dysonja01",2013,1,"KCA","AL",213,2,0.00938967136150235,0.0269241732287542
"dysonja01",2014,1,"KCA","AL",260,1,0.00384615384615385,0.0162505476911499
"dysonja01",2015,1,"KCA","AL",200,2,0.01,0.0291184771277935
"dysonja01",2016,1,"KCA","AL",299,1,0.00334448160535117,0.0162625370338385
"dysonja01",2017,1,"SEA","AL",346,5,0.0144508670520231,0.0527666511741635
"dysonja01",2018,1,"ARI","NL",206,2,0.00970873786407767,0.028043962051631
"dysonja01",2019,1,"ARI","NL",400,7,0.0175,0.0786393462275331
"easleda01",1993,1,"CAL","AL",230,2,0.00869565217391304,0.0246881379856239
"easleda01",1994,1,"CAL","AL",316,6,0.0189873417721519,0.0946824654490557
"easleda01",1995,1,"CAL","AL",357,4,0.0112044817927171,0.0341208512685664
"easleda01",1997,1,"DET","AL",527,22,0.0417457305502846,0.495689864895518
"easleda01",1998,1,"DET","AL",594,27,0.0454545454545455,0.539328277193933
"easleda01",1999,1,"DET","AL",549,20,0.0364298724954463,0.409201812467786
"easleda01",2000,1,"DET","AL",464,14,0.0301724137931034,0.284315709746224
"easleda01",2001,1,"DET","AL",585,11,0.0188034188034188,0.0925700121586076
"easleda01",2002,1,"DET","AL",304,8,0.0263157894736842,0.207803330225041
"easleda01",2004,1,"FLO","NL",223,9,0.0403587443946188,0.475668018128998
"easleda01",2005,1,"FLO","NL",267,9,0.0337078651685393,0.356520046980305
"easleda01",2008,1,"NYN","NL",316,6,0.0189873417721519,0.0946824654490557
"easlemi01",1980,1,"PIT","NL",393,21,0.0534351145038168,0.582971951175976
"easlemi01",1981,1,"PIT","NL",339,7,0.0206489675516224,0.115443099927171
"easlemi01",1982,1,"PIT","NL",475,15,0.0315789473684211,0.313209570262418
"easlemi01",1983,1,"PIT","NL",381,10,0.026246719160105,0.2065051000032
"easlemi01",1984,1,"BOS","AL",601,27,0.0449251247920133,0.534002647361138
"easlemi01",1985,1,"BOS","AL",568,16,0.028169014084507,0.243752281464116
"easlemi01",1986,1,"NYA","AL",490,14,0.0285714285714286,0.251794093436633
"eatonad02",2013,1,"ARI","NL",250,3,0.012,0.0379529618496702
"eatonad02",2014,1,"CHA","AL",486,1,0.00205761316872428,0.018193999704227
"eatonad02",2015,1,"CHA","AL",610,14,0.0229508196721311,0.149159023106374
"eatonad02",2016,1,"CHA","AL",619,14,0.0226171243941842,0.14392385764474
"eatonad02",2018,1,"WAS","NL",319,5,0.0156739811912226,0.062071811605615
"eatonad02",2019,1,"WAS","NL",566,15,0.0265017667844523,0.211315514627725
"eckstda01",2001,1,"ANA","AL",582,4,0.00687285223367698,0.0200374785440977
"eckstda01",2002,1,"ANA","AL",608,8,0.0131578947368421,0.0443544805209914
"eckstda01",2003,1,"ANA","AL",452,3,0.00663716814159292,0.0195600799311198
"eckstda01",2004,1,"ANA","AL",566,2,0.00353356890459364,0.0162259786965494
"eckstda01",2005,1,"SLN","NL",630,8,0.0126984126984127,0.0416922463593073
"eckstda01",2006,1,"SLN","NL",500,2,0.004,0.0162969563946648
"eckstda01",2007,1,"SLN","NL",434,3,0.00691244239631336,0.0201204236390854
"eckstda01",2008,1,"TOR","AL",260,1,0.00384615384615385,0.0162505476911499
"eckstda01",2009,1,"SDN","NL",503,2,0.00397614314115308,0.0162883881708153
"eckstda01",2010,1,"SDN","NL",442,1,0.00226244343891403,0.0175980246670127
"edmanto01",2019,1,"SLN","NL",326,11,0.0337423312883436,0.357210450297178
"edmanto01",2020,1,"SLN","NL",204,5,0.0245098039215686,0.175078125270438
"edmanto01",2021,1,"SLN","NL",641,11,0.0171606864274571,0.0753063053074323
"edmanto01",2022,1,"SLN","NL",577,13,0.0225303292894281,0.142581002721763
"edmanto01",2023,1,"SLN","NL",479,13,0.0271398747390397,0.223540161152033
"edmanto01",2025,1,"LAN","NL",346,13,0.0375722543352601,0.42987833419606
"edmonji01",1994,1,"CAL","AL",289,5,0.0173010380622837,0.0766705269969778
"edmonji01",1995,1,"CAL","AL",558,33,0.0591397849462366,0.572451014458478
"edmonji01",1996,1,"CAL","AL",431,27,0.0626450116009281,0.548368972393259
"edmonji01",1997,1,"ANA","AL",502,26,0.051792828685259,0.579563139573865
"edmonji01",1998,1,"ANA","AL",599,25,0.0417362270450751,0.495559343136159
"edmonji01",1999,1,"ANA","AL",204,5,0.0245098039215686,0.175078125270438
"edmonji01",2000,1,"SLN","NL",525,42,0.08,0.249592828353173
"edmonji01",2001,1,"SLN","NL",500,30,0.06,0.567806947282781
"edmonji01",2002,1,"SLN","NL",476,28,0.0588235294117647,0.573953960526957
"edmonji01",2003,1,"SLN","NL",447,39,0.087248322147651,0.114554204511356
"edmonji01",2004,1,"SLN","NL",498,42,0.0843373493975904,0.16286151801553
"edmonji01",2005,1,"SLN","NL",467,29,0.0620985010706638,0.553029247104499
"edmonji01",2006,1,"SLN","NL",350,19,0.0542857142857143,0.583611160912657
"edmonji01",2007,1,"SLN","NL",365,12,0.0328767123287671,0.339744732287643
"edmonji01",2008,2,"CHN","NL",250,19,0.076,0.335839717500702
"edmonji01",2010,1,"MIL","NL",217,8,0.0368663594470046,0.417218670977707
"edwarda01",1979,1,"MIN","AL",229,8,0.0349344978165939,0.380767406482146
"edwarda01",1980,1,"MIN","AL",200,2,0.01,0.0291184771277935
"edwarjo01",1970,1,"HOU","NL",458,7,0.0152838427947598,0.0589543133900011
"edwarjo01",1971,1,"HOU","NL",317,1,0.00315457413249211,0.0163444732116036
"edwarjo01",1972,1,"HOU","NL",332,5,0.0150602409638554,0.057231501700291
"edwarjo01",1973,1,"HOU","NL",250,5,0.02,0.106974426799944
"edwarmi01",1978,1,"OAK","AL",414,1,0.00241545893719807,0.0172483948032651
"edwarmi01",1979,1,"OAK","AL",400,1,0.0025,0.0170846218105238
"edwarmi02",2005,1,"LAN","NL",239,3,0.0125523012552301,0.0408798258329198
"edwarxa01",2024,1,"MIA","NL",265,1,0.00377358490566038,0.0162361759933197
"edwarxa01",2025,1,"MIA","NL",561,3,0.0053475935828877,0.0174551336165397
"eganto01",1970,1,"CAL","AL",210,4,0.019047619047619,0.0953827748293715
"eganto01",1971,1,"CHA","AL",251,10,0.0398406374501992,0.467697898436168
"eisenji01",1988,1,"KCA","AL",202,1,0.00495049504950495,0.0169903837372654
"eisenji01",1989,1,"KCA","AL",475,9,0.0189473684210526,0.0942202276850893
"eisenji01",1990,1,"KCA","AL",496,5,0.0100806451612903,0.0294249904452106
"eisenji01",1991,1,"KCA","AL",375,2,0.00533333333333333,0.0174368549017893
"eisenji01",1992,1,"KCA","AL",353,2,0.0056657223796034,0.017892411353617
"eisenji01",1993,1,"PHI","NL",362,7,0.0193370165745856,0.0988001509158006
"eisenji01",1994,1,"PHI","NL",290,4,0.0137931034482759,0.0483125088852491
"eisenji01",1995,1,"PHI","NL",377,10,0.026525198938992,0.211759719473075
"eisenji01",1996,1,"PHI","NL",338,3,0.00887573964497042,0.025242638447674
"eisenji01",1997,1,"FLO","NL",293,2,0.0068259385665529,0.019940214213682
"ellisaj01",2012,1,"LAN","NL",423,13,0.0307328605200946,0.295819375634477
"ellisaj01",2013,1,"LAN","NL",390,10,0.0256410256410256,0.195270782241893
"ellisaj01",2014,1,"LAN","NL",283,3,0.0106007067137809,0.0314978246710826
"ellisja01",2005,1,"SFN","NL",352,4,0.0113636363636364,0.0348525258907261
"ellisjo01",1970,1,"NYA","AL",226,7,0.0309734513274336,0.3007645626911
"ellisjo01",1971,1,"NYA","AL",238,3,0.0126050420168067,0.0411712080133032
"ellisjo01",1973,1,"CLE","AL",437,14,0.0320366132723112,0.322599262759119
"ellisjo01",1974,1,"CLE","AL",477,10,0.0209643605870021,0.11972552529583
"ellisjo01",1975,1,"CLE","AL",296,7,0.0236486486486486,0.160470415353955
"ellisjo01",1979,1,"TEX","AL",316,12,0.0379746835443038,0.43691670802891
"ellisma01",2002,1,"OAK","AL",345,6,0.0173913043478261,0.0775586645070968
"ellisma01",2003,1,"OAK","AL",553,9,0.0162748643761302,0.0671576790567038
"ellisma01",2005,1,"OAK","AL",434,13,0.0299539170506912,0.279841457342552
"ellisma01",2006,1,"OAK","AL",441,11,0.0249433106575964,0.182687828871539
"ellisma01",2007,1,"OAK","AL",583,19,0.032590051457976,0.333911453538034
"ellisma01",2008,1,"OAK","AL",442,12,0.0271493212669683,0.223723046489312
"ellisma01",2009,1,"OAK","AL",377,10,0.026525198938992,0.211759719473075
"ellisma01",2010,1,"OAK","AL",436,5,0.0114678899082569,0.0353411453074651
"ellisma01",2011,1,"OAK","AL",217,1,0.00460829493087558,0.0166676509516302
"ellisma01",2011,2,"COL","NL",263,6,0.0228136882129278,0.146993804931586
"ellisma01",2012,1,"LAN","NL",415,7,0.0168674698795181,0.0725213755366208
"ellisma01",2013,1,"LAN","NL",433,6,0.0138568129330254,0.0487278206845606
"ellsbja01",2008,1,"BOS","AL",554,9,0.0162454873646209,0.0669008656466837
"ellsbja01",2009,1,"BOS","AL",624,8,0.0128205128205128,0.0423836768637606
"ellsbja01",2011,1,"BOS","AL",660,32,0.0484848484848485,0.563964231661818
"ellsbja01",2012,1,"BOS","AL",303,4,0.0132013201320132,0.044614667275319
"ellsbja01",2013,1,"BOS","AL",577,9,0.0155979202772964,0.0614527730654245
"ellsbja01",2014,1,"NYA","AL",575,16,0.0278260869565217,0.236956444476801
"ellsbja01",2015,1,"NYA","AL",452,7,0.0154867256637168,0.0605576417256446
"ellsbja01",2016,1,"NYA","AL",551,9,0.0163339382940109,0.0676766749053471
"ellsbja01",2017,1,"NYA","AL",356,7,0.0196629213483146,0.102758191221094
"elsteke01",1988,1,"NYN","NL",406,9,0.0221674876847291,0.137052506152809
