"theta","posterior_density","posterior_mass"
94.4944944944945,1.09511107010453e-14,1.09620727738191e-15
94.5945945945946,1.06757150101172e-14,1.06864014115288e-15
94.6946946946947,1.04079190325078e-14,1.04183373698776e-15
94.7947947947948,1.01474945361481e-14,1.01576521883364e-15
94.8948948948949,9.89422069646614e-15,9.90412482128744e-16
94.994994994995,9.6478838380971e-15,9.65754137947659e-16
95.0950950950951,9.40827718621986e-15,9.41769488110098e-16
95.1951951951952,9.17520062713943e-15,9.18438501215159e-16
95.2952952952953,8.94846047774674e-15,8.95741789564239e-16
95.3953953953954,8.72786926350808e-15,8.73660586937747e-16
95.4954954954955,8.51324550464647e-15,8.5217672719184e-16
95.5955955955956,8.30441351019472e-15,8.31272623643116e-16
95.6956956956957,8.10120317961046e-15,8.10931249210258e-16
95.7957957957958,7.90344981165925e-15,7.9113611728321e-16
95.8958958958959,7.71099392028053e-15,7.71871263291346e-16
95.995995995996,7.52368105716672e-15,7.53121226943617e-16
96.0960960960961,7.34136164079389e-15,7.34871035114505e-16
96.1961961961962,7.16389079165426e-15,7.17106185350778e-16
96.2962962962963,6.99112817345249e-15,6.99812629975225e-16
96.3963963963964,6.82293784003407e-15,6.82976760764173e-16
96.4964964964965,6.65918808782707e-15,6.66585394176885e-16
96.5965965965966,6.4997513135858e-15,6.50625757115697e-16
96.6966966966967,6.34450387723248e-15,6.35085473196445e-16
96.7967967967968,6.19332596960419e-15,6.1995254950993e-16
96.8968968968969,6.04610148491706e-15,6.05215363855563e-16
96.996996996997,5.90271789776935e-15,5.90862652429366e-16
97.0970970970971,5.76306614451113e-15,5.76883497949063e-16
97.1971971971972,5.62704050881569e-15,5.6326731819977e-16
97.2972972972973,5.49453851129482e-15,5.50003854984467e-16
97.3973973973974,5.36546080300471e-15,5.37083163463936e-16
97.4974974974975,5.23971106269771e-15,5.24495601871643e-16
97.5975975975976,5.1171958976791e-15,5.122318215895e-16
97.6976976976977,4.99782474813427e-15,5.00282757570998e-16
97.7977977977978,4.88150979479752e-15,4.88639619098851e-16
97.8978978978979,4.76816586983732e-15,4.77293880864598e-16
97.997997997998,4.65771037083987e-15,4.66237274358346e-16
98.0980980980981,4.55006317777548e-15,4.55461779557106e-16
98.1981981981982,4.44514657283823e-15,4.44959616900724e-16
98.2982982982983,4.34288516305261e-15,4.34723239544807e-16
98.3983983983984,4.24320580554603e-15,4.24745325880485e-16
98.4984984984985,4.14603753538886e-15,4.15018772311197e-16
98.5985985985986,4.05131149590872e-15,4.0553668627715e-16
98.6986986986987,3.9589608713882e-15,3.96292379518339e-16
98.7987987987988,3.86892082205972e-15,3.8727936156754e-16
98.8988988988989,3.78112842131357e-15,3.78491333464823e-16
98.998998998999,3.69552259503938e-15,3.69922181685624e-16
99.0990990990991,3.61204406302378e-15,3.61565972274654e-16
99.1991991991992,3.53063528232961e-15,3.53416945178139e-16
99.2992992992993,3.45124039258628e-15,3.45469508767396e-16
99.3993993993994,3.37380516312153e-15,3.37718234546701e-16
99.4994994994995,3.29827694186959e-15,3.30157852038998e-16
99.5995995995996,3.22460460599154e-15,3.22783243842998e-16
99.6996996996997,3.15273851414718e-15,3.15589440855574e-16
99.7997997997998,3.08263046035947e-15,3.08571617653601e-16
99.8998998998999,3.01423362941482e-15,3.01725088029512e-16
100,2.94750255374538e-15,2.95045300675213e-16
