"alpha0","beta"
23.0120481927711,-1.00803212851406
25.9036144578313,-0.475502008032128
25.421686746988,-0.840963855421687
24.7791164658635,-1.26907630522088
22.0481927710843,-1.19598393574297
25.2610441767068,-1.01847389558233
25.2610441767068,0.109236947791165
25.7429718875502,-0.882730923694779
24.9397590361446,-0.360642570281124
25.1004016064257,-0.767871485943775
23.9759036144578,-1.23775100401606
26.706827309237,-1.46746987951807
24.7791164658635,-0.381526104417671
24.4578313253012,-0.653012048192771
23.6546184738956,-1.3004016064257
24.136546184739,-0.893172690763052
26.3855421686747,-1.38393574297189
22.6907630522088,-0.600803212851406
23.9759036144578,0.00481927710843388
26.3855421686747,-1.41526104417671
23.1726907630522,-1.14377510040161
24.6184738955823,-0.757429718875502
25.421686746988,-1.17510040160643
26.2248995983936,-0.955823293172691
24.7791164658635,-1.06024096385542
22.2088353413655,-1.04979919678715
24.6184738955823,-0.381526104417671
26.2248995983936,-1.00803212851406
24.7791164658635,-0.955823293172691
21.566265060241,-0.54859437751004
24.7791164658635,-0.579919678714859
27.3493975903614,-1.03935742971888
23.9759036144578,0.036144578313253
26.5461847389558,-0.621686746987952
25.2610441767068,-1.21686746987952
21.4056224899598,-0.757429718875502
27.0281124497992,-0.746987951807229
23.4939759036145,-1.58232931726908
26.8674698795181,-0.726104417670683
24.136546184739,-1.07068273092369
23.3333333333333,-1.03935742971888
25.421686746988,-1.28995983935743
24.6184738955823,-0.54859437751004
22.2088353413655,-0.224899598393574
25.5823293172691,-1.67630522088353
24.2971887550201,-0.82008032128514
27.3493975903614,-0.85140562248996
23.8152610441767,-0.997590361445783
26.8674698795181,-1.13333333333333
22.0481927710843,-1.47791164658635
24.4578313253012,-0.569477911646586
23.9759036144578,-1.67630522088353
23.6546184738956,-0.506827309236948
24.6184738955823,-1.26907630522088
23.3333333333333,-0.120481927710843
25.5823293172691,-1.08112449799197
21.0843373493976,0.036144578313253
27.3493975903614,-0.757429718875502
23.3333333333333,-0.527710843373494
21.8875502008032,-0.00562248995983916
26.5461847389558,-0.621686746987952
25.9036144578313,-0.840963855421687
27.1887550200803,-1.39437751004016
25.5823293172691,-0.54859437751004
25.2610441767068,-0.726104417670683
25.5823293172691,-1.81204819277108
22.3694779116466,-0.454618473895582
23.9759036144578,-0.350200803212851
23.9759036144578,-1.31084337349398
23.9759036144578,-1.24819277108434
24.9397590361446,-1.19598393574297
23.8152610441767,-0.381526104417671
26.0642570281125,-0.924497991967871
21.7269076305221,-1.15421686746988
23.1726907630522,-1.06024096385542
22.6907630522088,0.02570281124498
21.566265060241,-1.15421686746988
22.3694779116466,-0.517269076305221
24.7791164658635,-1.0289156626506
21.4056224899598,-0.966265060240964
25.7429718875502,-1.46746987951807
24.4578313253012,-1.3004016064257
25.1004016064257,-1.42570281124498
24.6184738955823,0.318072289156627
22.6907630522088,-0.98714859437751
23.1726907630522,-1.6136546184739
25.2610441767068,-0.694779116465863
26.2248995983936,-0.297991967871486
23.3333333333333,-1.31084337349398
25.1004016064257,-0.454618473895582
27.5100401606426,-0.872289156626506
24.4578313253012,-1.25863453815261
22.3694779116466,-1.60321285140562
25.7429718875502,-1.94779116465863
21.8875502008032,0.036144578313253
26.706827309237,-1.23775100401606
24.4578313253012,-0.538152610441767
23.0120481927711,-1.01847389558233
23.6546184738956,0.537349397590362
26.2248995983936,-1.11244979919679
24.136546184739,-0.71566265060241
27.0281124497992,-1.44658634538153
24.9397590361446,-1.07068273092369
23.0120481927711,-1.36305220883534
25.421686746988,-1.19598393574297
23.9759036144578,-0.98714859437751
23.6546184738956,-1.21686746987952
26.5461847389558,-0.893172690763052
24.7791164658635,-0.966265060240964
23.0120481927711,-1.1855421686747
24.2971887550201,-1.15421686746988
24.136546184739,-0.621686746987952
23.6546184738956,-0.204016064257028
23.0120481927711,-1.56144578313253
25.2610441767068,-1.40481927710843
24.136546184739,-1.12289156626506
26.706827309237,-1.22730923694779
26.2248995983936,-1.31084337349398
23.4939759036145,-0.85140562248996
27.5100401606426,-1.51967871485944
24.7791164658635,-0.224899598393574
24.136546184739,-0.903614457831325
26.0642570281125,-0.11004016064257
24.7791164658635,-1.1855421686747
23.6546184738956,-0.569477911646586
23.1726907630522,-0.788755020080321
27.6706827309237,-0.82008032128514
24.4578313253012,-0.903614457831325
26.3855421686747,-1.70763052208835
22.2088353413655,-0.736546184738956
23.1726907630522,-0.98714859437751
26.5461847389558,-1.73895582329317
23.8152610441767,-0.903614457831325
23.1726907630522,-1.22730923694779
21.7269076305221,-0.506827309236948
25.1004016064257,-1.1855421686747
24.6184738955823,-1.25863453815261
23.8152610441767,-1.16465863453815
22.5301204819277,-0.757429718875502
24.4578313253012,-0.204016064257028
24.136546184739,-0.757429718875502
26.5461847389558,-0.579919678714859
24.7791164658635,-0.538152610441767
24.6184738955823,0.255421686746988
26.706827309237,-1.14377510040161
24.136546184739,-0.914056224899598
24.6184738955823,-0.736546184738956
27.8313253012048,-1.48835341365462
24.136546184739,-0.809638554216867
25.5823293172691,-0.611244979919679
27.5100401606426,-0.705220883534136
24.9397590361446,-0.579919678714859
22.0481927710843,-0.872289156626506
23.6546184738956,-0.11004016064257
23.9759036144578,-1.64497991967871
23.0120481927711,-0.339759036144578
24.7791164658635,-0.767871485943775
26.5461847389558,-1.26907630522088
24.7791164658635,-0.224899598393574
24.4578313253012,-1.31084337349398
26.8674698795181,-0.976706827309237
23.4939759036145,-0.694779116465863
25.7429718875502,-0.0578313253012046
25.1004016064257,-1.79116465863454
24.7791164658635,-0.955823293172691
20.6024096385542,0.359839357429719
26.0642570281125,-1.0289156626506
22.6907630522088,-0.726104417670683
23.3333333333333,-1.09156626506024
24.6184738955823,-1.54056224899598
24.136546184739,-1.15421686746988
23.1726907630522,-0.339759036144578
24.9397590361446,-0.85140562248996
25.421686746988,-1.73895582329317
24.136546184739,-1.25863453815261
