"alpha0","beta","posterior_mass"
37.6305220883534,-0.485943775100401,7.78655565147685e-17
37.7911646586345,-0.485943775100401,4.32117699424388e-17
37.9518072289157,-0.485943775100401,2.38767316244732e-17
38.1124497991968,-0.485943775100401,1.31365061677169e-17
38.2730923694779,-0.485943775100401,7.19669096666858e-18
38.433734939759,-0.485943775100401,3.92599216158892e-18
38.5943775100402,-0.485943775100401,2.13277484592182e-18
38.7550200803213,-0.485943775100401,1.15381138388456e-18
38.9156626506024,-0.485943775100401,6.21632749764521e-19
39.0763052208835,-0.485943775100401,3.33547011358069e-19
39.2369477911647,-0.485943775100401,1.78245666267299e-19
39.3975903614458,-0.485943775100401,9.48711449501216e-20
39.5582329317269,-0.485943775100401,5.02940767692976e-20
39.718875502008,-0.485943775100401,2.65571336733244e-20
39.8795180722892,-0.485943775100401,1.39682233861698e-20
40.0401606425703,-0.485943775100401,7.31830558607434e-21
40.2008032128514,-0.485943775100401,3.81946839318922e-21
40.3614457831325,-0.485943775100401,1.98578289387419e-21
40.5220883534137,-0.485943775100401,1.02851437273625e-21
40.6827309236948,-0.485943775100401,5.30703377770693e-22
40.8433734939759,-0.485943775100401,2.7281560054948e-22
41.004016064257,-0.485943775100401,1.39725359257297e-22
41.1646586345382,-0.485943775100401,7.12988661566218e-23
41.3253012048193,-0.485943775100401,3.62496558757225e-23
41.4859437751004,-0.485943775100401,1.8363328505957e-23
41.6465863453815,-0.485943775100401,9.26909642044279e-24
41.8072289156626,-0.485943775100401,4.66201820725169e-24
41.9678714859438,-0.485943775100401,2.33653907254655e-24
42.1285140562249,-0.485943775100401,1.16693444099814e-24
42.289156626506,-0.485943775100401,5.80772266961134e-25
42.4497991967871,-0.485943775100401,2.88046647238732e-25
42.6104417670683,-0.485943775100401,1.42373359045898e-25
42.7710843373494,-0.485943775100401,7.01317814079562e-26
42.9317269076305,-0.485943775100401,3.44296330019051e-26
43.0923694779116,-0.485943775100401,1.68458266259975e-26
43.2530120481928,-0.485943775100401,8.21496226444345e-27
43.4136546184739,-0.485943775100401,3.992849237356e-27
43.574297188755,-0.485943775100401,1.93434976727563e-27
43.7349397590361,-0.485943775100401,9.3405488143342e-28
43.8955823293173,-0.485943775100401,4.49578469240726e-28
44.0562248995984,-0.485943775100401,2.15697268502651e-28
44.2168674698795,-0.485943775100401,1.03157311511624e-28
44.3775100401606,-0.485943775100401,4.91792270444151e-29
44.5381526104418,-0.485943775100401,2.33722041834303e-29
44.6987951807229,-0.485943775100401,1.10729617977487e-29
44.859437751004,-0.485943775100401,5.22978516213047e-30
45.0200803212851,-0.485943775100401,2.46246160566859e-30
45.1807228915663,-0.485943775100401,1.15592647437716e-30
45.3413654618474,-0.485943775100401,5.40972920338793e-31
45.5020080321285,-0.485943775100401,2.52414769092802e-31
45.6626506024096,-0.485943775100401,1.17424080633243e-31
45.8232931726908,-0.485943775100401,5.44642961325505e-32
45.9839357429719,-0.485943775100401,2.51876701450862e-32
46.144578313253,-0.485943775100401,1.16143372577674e-32
46.3052208835341,-0.485943775100401,5.33998537730875e-33
46.4658634538153,-0.485943775100401,2.44812548095127e-33
46.6265060240964,-0.485943775100401,1.11913875010083e-33
46.7871485943775,-0.485943775100401,5.10151815491793e-34
46.9477911646586,-0.485943775100401,2.31893558935201e-34
47.1084337349398,-0.485943775100401,1.05113887002826e-34
47.2690763052209,-0.485943775100401,4.75140440201798e-35
47.429718875502,-0.485943775100401,2.14181831357321e-35
47.5903614457831,-0.485943775100401,9.62831191587904e-36
47.7510040160643,-0.485943775100401,4.31650891446772e-36
47.9116465863454,-0.485943775100401,1.92991461587245e-36
48.0722891566265,-0.485943775100401,8.60546661057995e-37
48.2329317269076,-0.485943775100401,3.82692069321779e-37
48.3935742971888,-0.485943775100401,1.69734828491843e-37
48.5542168674699,-0.485943775100401,7.50838637204693e-38
48.714859437751,-0.485943775100401,3.31271446804162e-38
48.8755020080321,-0.485943775100401,1.45777556732478e-38
49.0361445783133,-0.485943775100401,6.398439269967e-39
49.1967871485944,-0.485943775100401,2.80118336219822e-39
49.3574297188755,-0.485943775100401,1.22320833150402e-39
49.5180722891566,-0.485943775100401,5.32792328907396e-40
49.6787148594378,-0.485943775100401,2.31484171492875e-40
49.8393574297189,-0.485943775100401,1.00322312516684e-40
50,-0.485943775100401,4.33704263560507e-41
10,-0.475502008032128,2.1854515086295e-35
10.1606425702811,-0.475502008032128,2.1609983684966e-34
10.3212851405622,-0.475502008032128,2.004345958981e-33
10.4819277108434,-0.475502008032128,1.74747405375395e-32
10.6425702811245,-0.475502008032128,1.43495468113404e-31
10.8032128514056,-0.475502008032128,1.11194261910186e-30
10.9638554216867,-0.475502008032128,8.14575121622838e-30
11.1244979919679,-0.475502008032128,5.65113027576366e-29
11.285140562249,-0.475502008032128,3.71887059105364e-28
11.4457831325301,-0.475502008032128,2.3251019246767e-27
11.6064257028112,-0.475502008032128,1.38318779236895e-26
11.7670682730924,-0.475502008032128,7.84066337323004e-26
11.9277108433735,-0.475502008032128,4.24086259129533e-25
12.0883534136546,-0.475502008032128,2.19157856599892e-24
12.2489959839357,-0.475502008032128,1.08345032777591e-23
12.4096385542169,-0.475502008032128,5.13020885889475e-23
12.570281124498,-0.475502008032128,2.32937107323515e-22
12.7309236947791,-0.475502008032128,1.01532043360303e-21
12.8915662650602,-0.475502008032128,4.25297100095696e-21
13.0522088353414,-0.475502008032128,1.71376950392869e-20
13.2128514056225,-0.475502008032128,6.64984783227848e-20
13.3734939759036,-0.475502008032128,2.48703890904489e-19
13.5341365461847,-0.475502008032128,8.97349812836533e-19
13.6947791164659,-0.475502008032128,3.12630472499496e-18
13.855421686747,-0.475502008032128,1.05258982662933e-17
14.0160642570281,-0.475502008032128,3.42767809620068e-17
14.1767068273092,-0.475502008032128,1.08042810542098e-16
14.3373493975904,-0.475502008032128,3.29895658509129e-16
14.4979919678715,-0.475502008032128,9.76473802741164e-16
14.6586345381526,-0.475502008032128,2.80385316963408e-15
14.8192771084337,-0.475502008032128,7.81551392317613e-15
14.9799196787149,-0.475502008032128,2.11618847829034e-14
15.140562248996,-0.475502008032128,5.56958778325437e-14
15.3012048192771,-0.475502008032128,1.42571233380185e-13
15.4618473895582,-0.475502008032128,3.55173386717157e-13
15.6224899598394,-0.475502008032128,8.61588195424373e-13
15.7831325301205,-0.475502008032128,2.03635287918629e-12
15.9437751004016,-0.475502008032128,4.69176031059027e-12
16.1044176706827,-0.475502008032128,1.05432921602557e-11
16.2650602409639,-0.475502008032128,2.31204054149646e-11
16.425702811245,-0.475502008032128,4.95002984693349e-11
16.5863453815261,-0.475502008032128,1.03519287868088e-10
16.7469879518072,-0.475502008032128,2.11561932240864e-10
16.9076305220884,-0.475502008032128,4.2271952222546e-10
17.0682730923695,-0.475502008032128,8.26143757599309e-10
17.2289156626506,-0.475502008032128,1.57990869089818e-09
17.3895582329317,-0.475502008032128,2.95774411110624e-09
17.5502008032129,-0.475502008032128,5.42269987578702e-09
17.710843373494,-0.475502008032128,9.7401604295999e-09
17.8714859437751,-0.475502008032128,1.71465486499402e-08
18.0321285140562,-0.475502008032128,2.9594249873828e-08
18.1927710843374,-0.475502008032128,5.00972105821355e-08
18.3534136546185,-0.475502008032128,8.32044776322444e-08
18.5140562248996,-0.475502008032128,1.35629477232945e-07
18.6746987951807,-0.475502008032128,2.1705964293327e-07
18.8353413654618,-0.475502008032128,3.41162491237535e-07
18.995983935743,-0.475502008032128,5.26788889323527e-07
19.1566265060241,-0.475502008032128,7.99350941261885e-07
19.3172690763052,-0.475502008032128,1.19232032277338e-06
19.4779116465863,-0.475502008032128,1.74875393905658e-06
19.6385542168675,-0.475502008032128,2.52270998794746e-06
19.7991967871486,-0.475502008032128,3.58037321826205e-06
19.9598393574297,-0.475502008032128,5.0006694788667e-06
20.1204819277108,-0.475502008032128,6.87512401652689e-06
20.281124497992,-0.475502008032128,9.30671342977587e-06
20.4417670682731,-0.475502008032128,1.2407485176762e-05
20.6024096385542,-0.475502008032128,1.62947765573267e-05
20.7630522088353,-0.475502008032128,2.10859592316959e-05
20.9236947791165,-0.475502008032128,2.6891763059455e-05
21.0843373493976,-0.475502008032128,3.38083864320142e-05
21.2449799196787,-0.475502008032128,4.1908766038963e-05
21.4056224899598,-0.475502008032128,5.12335393581334e-05
21.566265060241,-0.475502008032128,6.17823675664975e-05
21.7269076305221,-0.475502008032128,7.35063743038772e-05
21.8875502008032,-0.475502008032128,8.63024788118432e-05
22.0481927710843,-0.475502008032128,0.000100010348159975
22.2088353413655,-0.475502008032128,0.000114412558491947
22.3694779116466,-0.475502008032128,0.000129238345106944
22.5301204819277,-0.475502008032128,0.000144171051291056
22.6907630522088,-0.475502008032128,0.000158859080389222
22.85140562249,-0.475502008032128,0.000172929845045895
23.0120481927711,-0.475502008032128,0.00018600592476497
23.1726907630522,-0.475502008032128,0.000197722419246344
23.3333333333333,-0.475502008032128,0.000207744345993888
23.4939759036145,-0.475502008032128,0.000215782893057189
23.6546184738956,-0.475502008032128,0.000221609406846598
23.8152610441767,-0.475502008032128,0.000225066164232597
23.9759036144578,-0.475502008032128,0.000226073230093348
24.136546184739,-0.475502008032128,0.000224631009940551
24.2971887550201,-0.475502008032128,0.000220818440764024
24.4578313253012,-0.475502008032128,0.000214787088939775
24.6184738955823,-0.475502008032128,0.000206751711568451
24.7791164658635,-0.475502008032128,0.000196978062380762
24.9397590361446,-0.475502008032128,0.00018576886894825
25.1004016064257,-0.475502008032128,0.000173448967292557
25.2610441767068,-0.475502008032128,0.00016035055528569
25.421686746988,-0.475502008032128,0.00014679942778979
25.5823293172691,-0.475502008032128,0.000133102900733787
25.7429718875502,-0.475502008032128,0.000119539938362008
25.9036144578313,-0.475502008032128,0.000106353788904115
26.0642570281125,-0.475502008032128,9.3747228808918e-05
26.2248995983936,-0.475502008032128,8.18803312235221e-05
26.3855421686747,-0.475502008032128,7.08705229508122e-05
26.5461847389558,-0.475502008032128,6.07945831006934e-05
26.706827309237,-0.475502008032128,5.16921685982986e-05
26.8674698795181,-0.475502008032128,4.35704248665232e-05
27.0281124497992,-0.475502008032128,3.64092492458824e-05
27.1887550200803,-0.475502008032128,3.01668127044881e-05
27.3493975903614,-0.475502008032128,2.47850036761229e-05
27.5100401606426,-0.475502008032128,2.01945279217052e-05
27.6706827309237,-0.475502008032128,1.63194723563885e-05
27.8313253012048,-0.475502008032128,1.30812123461357e-05
27.9919678714859,-0.475502008032128,1.04016061989053e-05
28.1526104417671,-0.475502008032128,8.20547429852634e-06
28.3132530120482,-0.475502008032128,6.42240198639283e-06
28.4738955823293,-0.475502008032128,4.98793467232024e-06
28.6345381526104,-0.475502008032128,3.84425157920704e-06
28.7951807228916,-0.475502008032128,2.94041253403999e-06
28.9558232931727,-0.475502008032128,2.23227224293054e-06
29.1164658634538,-0.475502008032128,1.68215058784211e-06
29.2771084337349,-0.475502008032128,1.25833763104555e-06
29.4377510040161,-0.475502008032128,9.34499954986477e-07
29.5983935742972,-0.475502008032128,6.89042132969725e-07
29.7590361445783,-0.475502008032128,5.0446460930187e-07
29.9196787148594,-0.475502008032128,3.66747820895768e-07
30.0803212851406,-0.475502008032128,2.64782471555686e-07
30.2409638554217,-0.475502008032128,1.89857683858117e-07
30.4016064257028,-0.475502008032128,1.35212320957457e-07
30.5622489959839,-0.475502008032128,9.56499780941196e-08
30.7228915662651,-0.475502008032128,6.72147948056892e-08
30.8835341365462,-0.475502008032128,4.6923096413231e-08
31.0441767068273,-0.475502008032128,3.25446903295409e-08
31.2048192771084,-0.475502008032128,2.24271847714202e-08
31.3654618473896,-0.475502008032128,1.53567565863621e-08
31.5261044176707,-0.475502008032128,1.04491965287754e-08
31.6867469879518,-0.475502008032128,7.06566509190771e-09
31.8473895582329,-0.475502008032128,4.74829419024379e-09
32.0080321285141,-0.475502008032128,3.17149369763454e-09
32.1686746987952,-0.475502008032128,2.10551616986591e-09
32.3293172690763,-0.475502008032128,1.38946697737656e-09
32.4899598393574,-0.475502008032128,9.11504522008486e-10
32.6506024096386,-0.475502008032128,5.94450935843737e-10
32.8112449799197,-0.475502008032128,3.85429588573292e-10
32.9718875502008,-0.475502008032128,2.48468204724625e-10
33.1325301204819,-0.475502008032128,1.59264083332506e-10
33.293172690763,-0.475502008032128,1.01510340453966e-10
33.4538152610442,-0.475502008032128,6.43386500481207e-11
33.6144578313253,-0.475502008032128,4.05533082686611e-11
33.7751004016064,-0.475502008032128,2.54212231291619e-11
33.9357429718875,-0.475502008032128,1.58491215879763e-11
34.0963855421687,-0.475502008032128,9.82822338501227e-12
34.2570281124498,-0.475502008032128,6.06216921400741e-12
34.4176706827309,-0.475502008032128,3.71951348428944e-12
34.578313253012,-0.475502008032128,2.27023488441458e-12
34.7389558232932,-0.475502008032128,1.37848880696712e-12
34.8995983935743,-0.475502008032128,8.32730398596488e-13
35.0602409638554,-0.475502008032128,5.00489480003272e-13
35.2208835341365,-0.475502008032128,2.99292062316673e-13
35.3815261044177,-0.475502008032128,1.78084133033603e-13
35.5421686746988,-0.475502008032128,1.05439862712859e-13
35.7028112449799,-0.475502008032128,6.21231603293243e-14
35.863453815261,-0.475502008032128,3.64242497347618e-14
36.0240963855422,-0.475502008032128,2.12537248523824e-14
36.1847389558233,-0.475502008032128,1.23425701113952e-14
36.3453815261044,-0.475502008032128,7.13379714097524e-15
36.5060240963855,-0.475502008032128,4.10391879485633e-15
36.6666666666667,-0.475502008032128,2.34994456574872e-15
36.8273092369478,-0.475502008032128,1.33941481685438e-15
36.9879518072289,-0.475502008032128,7.59956503177661e-16
37.14859437751,-0.475502008032128,4.2923569606284e-16
37.3092369477912,-0.475502008032128,2.4135342379223e-16
37.4698795180723,-0.475502008032128,1.35107198564946e-16
37.6305220883534,-0.475502008032128,7.52987114720641e-17
37.7911646586345,-0.475502008032128,4.1782753258886e-17
37.9518072289157,-0.475502008032128,2.30846466556132e-17
38.1124497991968,-0.475502008032128,1.26993672387837e-17
38.2730923694779,-0.475502008032128,6.95647789635256e-18
38.433734939759,-0.475502008032128,3.7945546852982e-18
38.5943775100402,-0.475502008032128,2.0611600105986e-18
38.7550200803213,-0.475502008032128,1.11495489362392e-18
38.9156626506024,-0.475502008032128,6.00637729055869e-19
39.0763052208835,-0.475502008032128,3.22249666364503e-19
39.2369477911647,-0.475502008032128,1.72191437731277e-19
39.3975903614458,-0.475502008032128,9.16398368810673e-20
39.5582329317269,-0.475502008032128,4.85763674683033e-20
39.718875502008,-0.475502008032128,2.56476662510781e-20
39.8795180722892,-0.475502008032128,1.34885948061732e-20
40.0401606425703,-0.475502008032128,7.06635378888184e-21
40.2008032128514,-0.475502008032128,3.68763110365761e-21
40.3614457831325,-0.475502008032128,1.91706320308055e-21
40.5220883534137,-0.475502008032128,9.9283149986089e-22
40.6827309236948,-0.475502008032128,5.12245255970483e-22
40.8433734939759,-0.475502008032128,2.63303476360059e-22
41.004016064257,-0.475502008032128,1.34841727643424e-22
41.1646586345382,-0.475502008032128,6.88008423390701e-23
41.3253012048193,-0.475502008032128,3.49765887445239e-23
41.4859437751004,-0.475502008032128,1.77169011988363e-23
41.6465863453815,-0.475502008032128,8.94204638763224e-24
41.8072289156626,-0.475502008032128,4.4971461250747e-24
41.9678714859438,-0.475502008032128,2.25371994818403e-24
42.1285140562249,-0.475502008032128,1.12547945691449e-24
42.289156626506,-0.475502008032128,5.60094798959324e-25
42.4497991967871,-0.475502008032128,2.77768751921321e-25
42.6104417670683,-0.475502008032128,1.37282291540473e-25
42.7710843373494,-0.475502008032128,6.76186058603421e-26
42.9317269076305,-0.475502008032128,3.31932374363401e-26
43.0923694779116,-0.475502008032128,1.62396154976709e-26
43.2530120481928,-0.475502008032128,7.91872935498816e-27
43.4136546184739,-0.475502008032128,3.8485724070682e-27
43.574297188755,-0.475502008032128,1.86431324043766e-27
43.7349397590361,-0.475502008032128,9.00168278133692e-28
43.8955823293173,-0.475502008032128,4.33236006865228e-28
44.0562248995984,-0.475502008032128,2.07841233010347e-28
44.2168674698795,-0.475502008032128,9.93929075554576e-29
44.3775100401606,-0.475502008032128,4.73811591557086e-29
44.5381526104418,-0.475502008032128,2.25160674053643e-29
44.6987951807229,-0.475502008032128,1.0666595725582e-29
44.859437751004,-0.475502008032128,5.03750306481885e-30
45.0200803212851,-0.475502008032128,2.37175954011282e-30
45.1807228915663,-0.475502008032128,1.11327224399864e-30
45.3413654618474,-0.475502008032128,5.2097507373244e-31
45.5020080321285,-0.475502008032128,2.43067386373905e-31
45.6626506024096,-0.475502008032128,1.13068040583831e-31
45.8232931726908,-0.475502008032128,5.24403542968576e-32
45.9839357429719,-0.475502008032128,2.42500699408247e-32
46.144578313253,-0.475502008032128,1.11812654215017e-32
46.3052208835341,-0.475502008032128,5.14053550820139e-33
46.4658634538153,-0.475502008032128,2.35653548818243e-33
46.6265060240964,-0.475502008032128,1.07720038040354e-33
46.7871485943775,-0.475502008032128,4.91003392366718e-34
46.9477911646586,-0.475502008032128,2.2317547488276e-34
47.1084337349398,-0.475502008032128,1.01155810588133e-34
47.2690763052209,-0.475502008032128,4.5722073680824e-35
47.429718875502,-0.475502008032128,2.0609144381474e-35
47.5903614457831,-0.475502008032128,9.26405487075476e-36
47.7510040160643,-0.475502008032128,4.15295727708343e-36
47.9116465863454,-0.475502008032128,1.8566796935124e-36
48.0722891566265,-0.475502008032128,8.27842278334375e-37
48.2329317269076,-0.475502008032128,3.68126548547666e-37
48.3935742971888,-0.475502008032128,1.6326509704089e-37
48.5542168674699,-0.475502008032128,7.22177432832025e-38
48.714859437751,-0.475502008032128,3.18607815660627e-38
48.8755020080321,-0.475502008032128,1.40196899923319e-38
49.0361445783133,-0.475502008032128,6.15314739489633e-39
49.1967871485944,-0.475502008032128,2.69364603059533e-39
49.3574297188755,-0.475502008032128,1.17618417853356e-39
49.5180722891566,-0.475502008032128,5.12281856917118e-40
49.6787148594378,-0.475502008032128,2.22560768283654e-40
49.8393574297189,-0.475502008032128,9.64498007957881e-41
50,-0.475502008032128,4.16940581077144e-41
10,-0.465060240963855,2.39861705441669e-35
10.1606425702811,-0.465060240963855,2.36219409205084e-34
10.3212851405622,-0.465060240963855,2.18251262042989e-33
10.4819277108434,-0.465060240963855,1.89580701383036e-32
10.6425702811245,-0.465060240963855,1.55128823965204e-31
10.8032128514056,-0.465060240963855,1.19804973288513e-30
10.9638554216867,-0.465060240963855,8.74832586526831e-30
11.1244979919679,-0.465060240963855,6.05048115591485e-29
11.285140562249,-0.465060240963855,3.96992613779679e-28
11.4457831325301,-0.465060240963855,2.47504386010018e-27
11.6064257028112,-0.465060240963855,1.46838992114479e-26
11.7670682730924,-0.465060240963855,8.3019370525443e-26
11.9277108433735,-0.465060240963855,4.47910944233574e-25
12.0883534136546,-0.465060240963855,2.3091249528265e-24
12.2489959839357,-0.465060240963855,1.13891720242617e-23
12.4096385542169,-0.465060240963855,5.38082303505815e-23
12.570281124498,-0.465060240963855,2.43791561888821e-22
12.7309236947791,-0.465060240963855,1.0604335075148e-21
12.8915662650602,-0.465060240963855,4.43307780461963e-21
13.0522088353414,-0.465060240963855,1.7829068667906e-20
13.2128514056225,-0.465060240963855,6.90526695897915e-20
13.3734939759036,-0.465060240963855,2.57793322565691e-19
13.5341365461847,-0.465060240963855,9.28533680508338e-19
13.6947791164659,-0.465060240963855,3.22952934795227e-18
13.855421686747,-0.465060240963855,1.08558345908127e-17
14.0160642570281,-0.465060240963855,3.52958120635443e-17
14.1767068273092,-0.465060240963855,1.11086188690018e-16
14.3373493975904,-0.465060240963855,3.38690337637501e-16
14.4979919678715,-0.465060240963855,1.0010801830601e-15
14.6586345381526,-0.465060240963855,2.8705477425225e-15
14.8192771084337,-0.465060240963855,7.99073344777868e-15
14.9799196787149,-0.465060240963855,2.16083010681882e-14
15.140562248996,-0.465060240963855,5.67993475148882e-14
15.3012048192771,-0.465060240963855,1.45218639165852e-13
15.4618473895582,-0.465060240963855,3.61340399616629e-13
15.6224899598394,-0.465060240963855,8.7554072449403e-13
15.7831325301205,-0.465060240963855,2.06701878176738e-12
15.9437751004016,-0.465060240963855,4.75724670973633e-12
16.1044176706827,-0.465060240963855,1.06791758346737e-11
16.2650602409639,-0.465060240963855,2.339436362296e-11
16.425702811245,-0.465060240963855,5.00368630465263e-11
16.5863453815261,-0.465060240963855,1.04539810851823e-10
16.7469879518072,-0.465060240963855,2.13445699112935e-10
16.9076305220884,-0.465060240963855,4.26091128313698e-10
17.0682730923695,-0.465060240963855,8.31987059761047e-10
17.2289156626506,-0.465060240963855,1.58969485771345e-09
17.3895582329317,-0.465060240963855,2.97353413857523e-09
17.5502008032129,-0.465060240963855,5.44713095993062e-09
17.710843373494,-0.465060240963855,9.77613778130834e-09
17.8714859437751,-0.465060240963855,1.71963231548236e-08
18.0321285140562,-0.465060240963855,2.9657348306052e-08
18.1927710843374,-0.465060240963855,5.01663794781065e-08
18.3534136546185,-0.465060240963855,8.32583888621518e-08
18.5140562248996,-0.465060240963855,1.35620417141865e-07
18.6746987951807,-0.465060240963855,2.16893779795526e-07
18.8353413654618,-0.465060240963855,3.4066962641646e-07
18.995983935743,-0.465060240963855,5.25677919601369e-07
19.1566265060241,-0.465060240963855,7.97146707470183e-07
19.3172690763052,-0.465060240963855,1.18827724798448e-06
19.4779116465863,-0.465060240963855,1.7417420558527e-06
19.6385542168675,-0.465060240963855,2.51106982085354e-06
19.7991967871486,-0.465060240963855,3.5617377118423e-06
19.9598393574297,-0.465060240963855,4.97175387823793e-06
20.1204819277108,-0.465060240963855,6.83148835117355e-06
20.281124497992,-0.465060240963855,9.24250691859233e-06
20.4417670682731,-0.465060240963855,1.23151871828463e-05
20.6024096385542,-0.465060240963855,1.61649542082386e-05
20.7630522088353,-0.465060240963855,2.09070668447563e-05
20.9236947791165,-0.465060240963855,2.66500123076391e-05
21.0843373493976,-0.465060240963855,3.34877179472974e-05
21.2449799196787,-0.465060240963855,4.14909521368698e-05
21.4056224899598,-0.465060240963855,5.06984432320873e-05
21.566265060241,-0.465060240963855,6.11083764068067e-05
21.7269076305221,-0.465060240963855,7.26710125164543e-05
21.8875502008032,-0.465060240963855,8.52831934747309e-05
22.0481927710843,-0.465060240963855,9.87854431396973e-05
22.2088353413655,-0.465060240963855,0.000112962237690848
22.3694779116466,-0.465060240963855,0.000127545810800463
22.5301204819277,-0.465060240963855,0.000142223592144863
22.6907630522088,-0.465060240963855,0.000156649077041881
22.85140562249,-0.465060240963855,0.000170455620235381
23.0120481927711,-0.465060240963855,0.000183272370427354
23.1726907630522,-0.465060240963855,0.000194741344718368
23.3333333333333,-0.465060240963855,0.000204534508607917
23.4939759036145,-0.465060240963855,0.000212369693605734
23.6546184738956,-0.465060240963855,0.000218024255723857
23.8152610441767,-0.465060240963855,0.000221345547383977
23.9759036144578,-0.465060240963855,0.000222257525066058
24.136546184739,-0.465060240963855,0.000220763119410356
24.2971887550201,-0.465060240963855,0.000216942322442944
24.4578313253012,-0.465060240963855,0.000210946265873515
24.6184738955823,-0.465060240963855,0.000202987845304911
24.7791164658635,-0.465060240963855,0.000193329663778475
24.9397590361446,-0.465060240963855,0.000182270208519358
25.1004016064257,-0.465060240963855,0.000170129230366343
25.2610441767068,-0.465060240963855,0.000157233268619585
25.421686746988,-0.465060240963855,0.0001439021652516
25.5823293172691,-0.465060240963855,0.000130437257916312
25.7429718875502,-0.465060240963855,0.000117111750768799
25.9036144578313,-0.465060240963855,0.000104163556583322
26.0642570281125,-0.465060240963855,9.17907025170291e-05
26.2248995983936,-0.465060240963855,8.01492114610592e-05
26.3855421686747,-0.465060240963855,6.93532232548286e-05
26.5461847389558,-0.465060240963855,5.94770122492375e-05
26.706827309237,-0.465060240963855,5.05584921369692e-05
26.8674698795181,-0.465060240963855,4.26037737781997e-05
27.0281124497992,-0.465060240963855,3.55923518275968e-05
27.1887550200803,-0.465060240963855,2.94825340433871e-05
27.3493975903614,-0.465060240963855,2.42167849152941e-05
27.5100401606426,-0.465060240963855,1.97267243212631e-05
27.6706827309237,-0.465060240963855,1.59375946994302e-05
27.8313253012048,-0.465060240963855,1.27720803849171e-05
27.9919678714859,-0.465060240963855,1.01534255918728e-05
28.1526104417671,-0.465060240963855,8.00784996652691e-06
28.3132530120482,-0.465060240963855,6.2663012013981e-06
28.4738955823293,-0.465060240963855,4.86561270888813e-06
28.6345381526104,-0.465060240963855,3.74915164387553e-06
28.7951807228916,-0.465060240963855,2.86705016654534e-06
28.9558232931727,-0.465060240963855,2.1761126547659e-06
29.1164658634538,-0.465060240963855,1.63948563199485e-06
29.2771084337349,-0.465060240963855,1.22616740600363e-06
29.4377510040161,-0.465060240963855,9.10422521837861e-07
29.5983935742972,-0.465060240963855,6.71153517371016e-07
29.7590361445783,-0.465060240963855,4.91270191768696e-07
29.9196787148594,-0.465060240963855,3.57085388251088e-07
30.0803212851406,-0.465060240963855,2.57756592434451e-07
30.2409638554217,-0.465060240963855,1.84784654827465e-07
30.4016064257028,-0.465060240963855,1.31574674976039e-07
30.5622489959839,-0.465060240963855,9.30594204774613e-08
30.7228915662651,-0.465060240963855,6.53824020185267e-08
30.8835341365462,-0.465060240963855,4.56356517578103e-08
31.0441767068273,-0.465060240963855,3.16461142075049e-08
31.2048192771084,-0.465060240963855,2.18041266179846e-08
31.3654618473896,-0.465060240963855,1.49275362724566e-08
31.5261044176707,-0.465060240963855,1.01554045161719e-08
31.6867469879518,-0.465060240963855,6.86584585707222e-09
31.8473895582329,-0.465060240963855,4.61324211546044e-09
32.0080321285141,-0.465060240963855,3.08078258658587e-09
32.1686746987952,-0.465060240963855,2.04496213324403e-09
32.3293172690763,-0.465060240963855,1.34929004485945e-09
32.4899598393574,-0.465060240963855,8.85008007483726e-10
32.6506024096386,-0.465060240963855,5.7708069589057e-10
32.8112449799197,-0.465060240963855,3.74109381802532e-10
32.9718875502008,-0.465060240963855,2.41133876594324e-10
33.1325301204819,-0.465060240963855,1.54539654576428e-10
33.293172690763,-0.465060240963855,9.84844972059108e-11
33.4538152610442,-0.465060240963855,6.24116732965692e-11
33.6144578313253,-0.465060240963855,3.93330160361624e-11
33.7751004016064,-0.465060240963855,2.46527431352167e-11
33.9357429718875,-0.465060240963855,1.53678321914992e-11
34.0963855421687,-0.465060240963855,9.52843946338871e-12
34.2570281124498,-0.465060240963855,5.87644794041405e-12
34.4176706827309,-0.465060240963855,3.60507058234151e-12
34.578313253012,-0.465060240963855,2.20008737649142e-12
34.7389558232932,-0.465060240963855,1.33571737738451e-12
34.8995983935743,-0.465060240963855,8.06786510758555e-13
35.0602409638554,-0.465060240963855,4.84833601342983e-13
35.2208835341365,-0.465060240963855,2.89892622983117e-13
35.3815261044177,-0.465060240963855,1.72469397801674e-13
35.5421686746988,-0.465060240963855,1.02102680927143e-13
35.7028112449799,-0.465060240963855,6.01494935566348e-14
35.863453815261,-0.465060240963855,3.52627181476338e-14
36.0240963855422,-0.465060240963855,2.05734709858787e-14
36.1847389558233,-0.465060240963855,1.19460975749867e-14
36.3453815261044,-0.465060240963855,6.90382441965572e-15
36.5060240963855,-0.465060240963855,3.97115506928814e-15
36.6666666666667,-0.465060240963855,2.27365925181777e-15
36.8273092369478,-0.465060240963855,1.29578543085999e-15
36.9879518072289,-0.465060240963855,7.35118771616415e-16
37.14859437751,-0.465060240963855,4.15160411417703e-16
37.3092369477912,-0.465060240963855,2.33413206290873e-16
37.4698795180723,-0.465060240963855,1.30648020057659e-16
37.6305220883534,-0.465060240963855,7.28056004137468e-17
37.7911646586345,-0.465060240963855,4.03950086949418e-17
37.9518072289157,-0.465060240963855,2.23155601337406e-17
38.1124497991968,-0.465060240963855,1.22749871324989e-17
38.2730923694779,-0.465060240963855,6.72331192655727e-18
