"alpha","beta","log_likelihood"
0.977642991565947,20.58745958382,38745.6264683197
1.01459856856672,20.58745958382,38682.6203397156
1.0515541455675,20.58745958382,38585.393015411
1.08850972256827,20.58745958382,38455.7265466656
1.12546529956905,20.58745958382,38295.2422455816
1.16242087656982,20.58745958382,38105.4205573323
1.1993764535706,20.58745958382,37887.6178855419
1.23633203057137,20.58745958382,37643.0809201715
1.27328760757214,20.58745958382,37372.9589045465
1.31024318457292,20.58745958382,37078.3141911753
1.34719876157369,20.58745958382,36760.1313683353
1.38415433857447,20.58745958382,36419.3251863332
1.42110991557524,20.58745958382,36056.7474704304
1.45806549257602,20.58745958382,35673.19317408
1.49502106957679,20.58745958382,35269.4056994305
1.53197664657757,20.58745958382,34846.0815905496
1.56893222357834,20.58745958382,34403.8746873968
1.60588780057912,20.58745958382,33943.3998143803
1.64284337757989,20.58745958382,33465.2360657035
1.67979895458067,20.58745958382,32969.92974014
1.71675453158144,20.58745958382,32457.9969699536
1.75371010858222,20.58745958382,31929.9260821081
1.79066568558299,20.58745958382,31386.179724418
1.82762126258376,20.58745958382,30827.1967846936
1.86457683958454,20.58745958382,30253.3941270664
1.90153241658531,20.58745958382,29665.1681664078
1.93848799358609,20.58745958382,29062.8962989905
1.97544357058686,20.58745958382,28446.9382051811
2.01239914758764,20.58745958382,27817.6370379459
2.04935472458841,20.58745958382,27175.320509229
2.08631030158919,20.58745958382,26520.301884783
2.12326587858996,20.58745958382,25852.880896763
2.16022145559074,20.58745958382,25173.3445822894
2.19717703259151,20.58745958382,24481.9680552388
2.23413260959229,20.58745958382,23779.0152176896
2.27108818659306,20.58745958382,23064.739416731
2.30804376359383,20.58745958382,22339.3840517158
2.34499934059461,20.58745958382,21603.1831364855
2.38195491759538,20.58745958382,20856.3618206148
2.41891049459616,20.58745958382,20099.1368732978
2.45586607159693,20.58745958382,19331.7171331248
2.49282164859771,20.58745958382,18554.3039266697
2.52977722559848,20.58745958382,17767.0914585132
2.56673280259926,20.58745958382,16970.2671750732
2.60368837960003,20.58745958382,16164.0121043786
2.64064395660081,20.58745958382,15348.5011737236
2.67759953360158,20.58745958382,14523.9035069544
2.71455511060236,20.58745958382,13690.3827029773
2.75151068760313,20.58745958382,12848.0970969352
2.7884662646039,20.58745958382,11997.2000053652
2.82542184160468,20.58745958382,11137.8399565356
2.86237741860545,20.58745958382,10270.160907056
2.89933299560623,20.58745958382,9394.30244575701
2.936288572607,20.58745958382,8510.39998575416
2.97324414960778,20.58745958382,7618.58494553156
3.01019972660855,20.58745958382,6718.9849198122
3.04715530360933,20.58745958382,5811.72384091909
3.0841108806101,20.58745958382,4896.9221312735
3.12106645761088,20.58745958382,3974.69684762628
3.15802203461165,20.58745958382,3045.16181756969
3.19497761161243,20.58745958382,2108.42776883632
3.2319331886132,20.58745958382,1164.60245184996
3.26888876561398,20.58745958382,213.790755961847
3.30584434261475,20.58745958382,-743.905180231959
3.34279991961552,20.58745958382,-1708.38586412012
3.3797554966163,20.58745958382,-2679.55434951279
3.41671107361707,20.58745958382,-3657.31614196746
3.45366665061785,20.58745958382,-4641.57910870903
3.49062222761862,20.58745958382,-5632.25339287234
3.5275778046194,20.58745958382,-6629.25133181078
3.56453338162017,20.58745958382,-7632.48737923597
3.60148895862095,20.58745958382,-8641.87803096691
3.63844453562172,20.58745958382,-9657.34175408405
3.6754001126225,20.58745958382,-10678.798919296
3.71235568962327,20.58745958382,-11706.17173634
3.74931126662405,20.58745958382,-12739.3841922497
3.78626684362482,20.58745958382,-13778.3619923323
3.8232224206256,20.58745958382,-14823.0325037109
3.86017799762637,20.58745958382,-15873.3247012934
3.89713357462714,20.58745958382,-16929.1691160408
3.93408915162792,20.58745958382,-17990.4977854137
3.97104472862869,20.58745958382,-19057.244205885
4.00800030562947,20.58745958382,-20129.343287412
4.04495588263024,20.58745958382,-21206.73130977
4.08191145963102,20.58745958382,-22289.3458806505
4.11886703663179,20.58745958382,-23377.125895441
4.15582261363257,20.58745958382,-24470.0114985982
4.19277819063334,20.58745958382,-25567.9440465415
4.22973376763412,20.58745958382,-26670.866071989
4.26668934463489,20.58745958382,-27778.7212496705
4.30364492163567,20.58745958382,-28891.4543633497
